description,name,status,timstas,bstoptyp,sub,crlang,atcoco,indictr,st,clrdwco,mdatti,loccode,plateco,revnum,notslang,nrthing,sublang,gplnme,bearing,plocnme,notes,gridtyp,landmrk,scnlang,comnme,locnme,indlang,crossing,town,crdatti,dwaittm,lnmlang,conmlan,stlang,lat,modif,stoptyp,easting,shconme,napco,long,aareacod,locacntr,towlang,geometry
,atcoco:,act,OTH,MKD,,,6200205533,after,Calder Gardens,,2010-03-11T00:00:00,ES002638,,10,,670513,,,E,Edinburgh,,U,at 48,,Calder View,Calders,en,,,2008-01-27T00:00:00,,en,en,en,55.92088,rev,BCT,319172,,36247254,-3.29492,124,0,,"<Point><coordinates>-3.29492,55.92088</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205540,after,Greenbank Crescent,,2010-05-26T00:00:00,N0078322,,3,,669628,,,N,Edinburgh,,U,at 108,,Greenbank Row,Greenbank,en,,,2008-01-27T00:00:00,,en,en,en,55.91371,rev,BCT,323991,,36238468,-3.21758,124,0,,"<Point><coordinates>-3.21758,55.91371</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205550,after,Greenbank Crescent,,2010-05-26T00:00:00,N0078322,,2,,669858,,,N,Edinburgh,,U,at 80,,Greenbank Park,Greenbank,en,,,2008-01-27T00:00:00,,en,en,en,55.91579,rev,BCT,324029,,36238474,-3.21704,124,0,,"<Point><coordinates>-3.21704,55.91579</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205560,after,Greenbank Crescent,,2010-02-02T00:00:00,N0078322,,4,,670111,,,NE,Edinburgh,,U,at 46 Greenbank Crescent,,Greenbank Loan,Greenbank,en,,,2008-01-27T00:00:00,,en,en,en,55.91806,rev,BCT,324070,,36238472,-3.21645,124,0,,"<Point><coordinates>-3.21645,55.91806</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205570,before,Comiston Road,,2010-03-10T00:00:00,ES000447,,4,,670302,,,N,Edinburgh,,U,At 23-24 Greenbank Terrace,,Greenbank Avenue,Braids,en,,,2008-01-27T00:00:00,,en,en,en,55.91982,rev,BCT,324313,,36236969,-3.21262,124,0,,"<Point><coordinates>-3.21262,55.91982</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205580,at,Comiston Road,,2009-08-10T00:00:00,ES000447,,2,,670455,,,N,Edinburgh,,U,South Morningside Primary School,,South Morningside Primary School,Braids,en,,,2008-01-27T00:00:00,,en,en,en,55.9212,rev,BCT,324363,,36236967,-3.21186,124,0,,"<Point><coordinates>-3.21186,55.9212</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205590,after,Comiston Road,,2009-09-29T00:00:00,ES002681,,3,,670642,,,N,Edinburgh,,U,Comiston Gardens,,Craiglea Drive,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.92289,rev,BCT,324427,,36236964,-3.21089,124,0,,"<Point><coordinates>-3.21089,55.92289</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205600,opp,Comiston Road,,2010-09-08T00:00:00,ES002681,,3,,670745,,,N,Edinburgh,,U,at 50-52,,Comiston Place,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.92382,rev,BCT,324462,,36236963,-3.21036,124,0,,"<Point><coordinates>-3.21036,55.92382</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205610,at,Greenbank Drive,,2009-10-15T00:00:00,N0078322,,7,,669985,,,E,Edinburgh,,U,Wester Hill,,Terminus,Greenbank,en,,,2008-01-27T00:00:00,,en,en,en,55.91679,rev,BCT,323189,,36235958,-3.23051,124,0,,"<Point><coordinates>-3.23051,55.91679</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205620,opp,Greenbank Drive,,2010-02-01T00:00:00,N0078322,,4,,669975,,,E,Edinburgh,,U,Littlejohn Road,,Greenbank Village,Greenbank,en,,,2008-01-27T00:00:00,,en,en,en,55.91673,rev,BCT,323362,,36238476,-3.22774,124,0,,"<Point><coordinates>-3.22774,55.91673</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205630,opp,Greenbank Drive,,2010-05-26T00:00:00,N0078322,,3,,669974,,,E,Edinburgh,,U,Ashy Path,,Ambulance Station,Greenbank,en,,,2008-01-27T00:00:00,,en,en,en,55.91677,rev,BCT,323639,,36235953,-3.22331,124,0,,"<Point><coordinates>-3.22331,55.91677</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205640,opp,Greenbank Drive,,2009-10-05T00:00:00,ES002681,,4,,670216,,,S,Edinburgh,,U,Greenbank Lane,,Greenbank Lane,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.91895,rev,BCT,323699,,36235959,-3.22242,124,0,,"<Point><coordinates>-3.22242,55.91895</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205650,before,Morningside Grove,,2009-10-02T00:00:00,ES002681,,2,,670450,,,N,Edinburgh,,U,Craiglea Place,,Craiglea Place,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.92106,rev,BCT,323750,,36235962,-3.22167,124,0,,"<Point><coordinates>-3.22167,55.92106</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205655,before,Morningside Grove,,2010-06-21T00:00:00,ES002681,,2,,670497,,,N,Edinburgh,,U,Morningside Drive,,Morningside Drive,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.92148,rev,BCT,323738,,36245498,-3.22187,124,0,,"<Point><coordinates>-3.22187,55.92148</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205660,opp,Morningside Drive,,2009-10-05T00:00:00,ES002681,,1,,670590,,,E,Edinburgh,,U,Plewlands Terrace,,St Clair Terrace,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.92232,rev,BCT,323770,,36235964,-3.22139,124,0,,"<Point><coordinates>-3.22139,55.92232</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205670,opp,Morningside Drive,,2010-07-27T00:00:00,ES002681,,1,,670622,,,E,Edinburgh,,U,at 78,,St Fillans Terrace,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.92265,rev,BCT,324038,,36235984,-3.21711,124,0,,"<Point><coordinates>-3.21711,55.92265</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205680,opp,Morningside Drive,,2010-07-27T00:00:00,ES002681,,2,,670670,,,E,Edinburgh,,U,opp 51,,Dalhousie Terrace,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.92311,rev,BCT,324210,,36235983,-3.21437,124,0,,"<Point><coordinates>-3.21437,55.92311</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205690,before,Morningside Drive,,2010-07-07T00:00:00,ES002681,,1,,670810,,,E,Edinburgh,,U,at 16,,Comiston Road,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.9244,rev,BCT,324450,,36237564,-3.21057,124,0,,"<Point><coordinates>-3.21057,55.9244</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205700,before,Cluny Gardens,,2010-09-08T00:00:00,ES002681,,2,,670843,,,E,Edinburgh,,U,Morningside Parish Church,,Hermitage Gardens,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.92472,rev,BCT,324576,,36236259,-3.20856,124,0,,"<Point><coordinates>-3.20856,55.92472</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205710,opp,Cluny Gardens,,2010-08-30T00:00:00,ES002681,,4,,670849,,,E,Edinburgh,,U,at 37-39,,Braid Avenue,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.92482,rev,BCT,324894,,36236264,-3.20348,124,0,,"<Point><coordinates>-3.20348,55.92482</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205715,before,Grange Loan,,2010-05-10T00:00:00,ES002568,,2,,671765,,,E,Edinburgh,,U,opp 25,,Findhorn Place,Mayfield,en,,,2008-01-27T00:00:00,,en,en,en,55.93328,rev,BCT,326349,,36236364,-3.18045,124,0,,"<Point><coordinates>-3.18045,55.93328</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205720,opp,Cluny Gardens,,2010-09-08T00:00:00,ES002681,,2,,670933,,,E,Edinburgh,,U,at 69,,Midmar Avenue,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.92561,rev,BCT,325127,,36236267,-3.19977,124,0,,"<Point><coordinates>-3.19977,55.92561</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205730,near,Cluny Gardens,,2010-07-05T00:00:00,N0078328,,4,,670982,,,E,Edinburgh,,U,at 139-141,,Oswald Road,The Grange,en,,,2008-01-27T00:00:00,,en,en,en,55.92611,rev,BCT,325493,,36236269,-3.19393,124,0,,"<Point><coordinates>-3.19393,55.92611</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205739,E-bound,Charterhall Road,,2010-09-03T00:00:00,N0078328,,5,,670994,,,E,Edinburgh,,U,opp 26-28,,Charterhall Road,The Grange,en,,,2008-01-27T00:00:00,,en,en,en,55.92626,rev,BCT,325751,,36236273,-3.18981,124,0,,"<Point><coordinates>-3.18981,55.92626</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205740,before,Charterhall Road,,2010-06-28T00:00:00,ES002568,,3,,671004,,,E,Edinburgh,,U,opp 106-108,,Maurice Place,Mayfield,en,,,2008-01-27T00:00:00,,en,en,en,55.92637,rev,BCT,325884,,36236274,-3.18768,124,0,,"<Point><coordinates>-3.18768,55.92637</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205741,opp,Blackford Avenue,,2010-06-01T00:00:00,ES002568,,3,,671127,,,N,Edinburgh,,U,at 36-38,,Blackford Bank,Mayfield,en,,,2008-01-27T00:00:00,,en,en,en,55.92748,rev,BCT,325893,,36236357,-3.18757,124,0,,"<Point><coordinates>-3.18757,55.92748</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205742,after,Blackford Avenue,,2010-05-07T00:00:00,ES002568,,1,,671310,,,N,Edinburgh,,U,at St Raphels Hospital,,South Oswald Road,Mayfield,en,,,2008-01-27T00:00:00,,en,en,en,55.92911,rev,BCT,325823,,36236359,-3.18874,124,0,,"<Point><coordinates>-3.18874,55.92911</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205743,before,Grange Loan,,2004-08-10T00:00:00,ES002568,,,en,671530,,,W,Edinburgh,-,U,West Grange Garden,,St Thomas Road,Mayfield,en,,,2008-01-27T00:00:00,,en,en,en,55.93109,new,BCT,325840,,36238437,-3.18853,124,0,,"<Point><coordinates>-3.18853,55.93109</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205744,opp,Grange Loan,,2010-02-02T00:00:00,ES002568,,2,,671569,,,E,Edinburgh,,U,opp 85 Grange Loan,,St Thomas Road,Mayfield,en,,,2008-01-27T00:00:00,,en,en,en,55.93145,rev,BCT,325923,,36238456,-3.18721,124,0,,"<Point><coordinates>-3.18721,55.93145</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205745,before,Lauder Road,,2010-09-08T00:00:00,ES002568,,3,,671708,,,N,Edinburgh,,U,opp3-5,,Dalrymple Crescent,Mayfield,en,,,2008-01-27T00:00:00,,en,en,en,55.93273,rev,BCT,326114,,36236372,-3.18419,124,0,,"<Point><coordinates>-3.18419,55.93273</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205746,before,Lauder Road,,2010-02-10T00:00:00,ES002568,,6,,671806,,,NW,Edinburgh,,U,at 18a Lauder Road,,Dick Place,Mayfield,en,,,2008-01-27T00:00:00,,en,en,en,55.93359,rev,BCT,326016,,36236367,-3.18579,124,0,,"<Point><coordinates>-3.18579,55.93359</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205747,after,Oswald Road,,2010-06-07T00:00:00,ES002568,,4,,671398,,,W,Edinburgh,,U,East of 11 Dun-Ard Garden,,Blackford Avenue,Mayfield,en,,,2008-01-27T00:00:00,,en,en,en,55.92988,rev,BCT,325703,,36236362,-3.19069,124,0,,"<Point><coordinates>-3.19069,55.92988</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205748,opp,Kilgraston Road,,2010-06-29T00:00:00,N0078328,,3,,671659,,,N,Edinburgh,,U,at 14,,Esdaile Bank,The Grange,en,,,2008-01-27T00:00:00,,en,en,en,55.93221,rev,BCT,325570,,36236363,-3.19289,124,0,,"<Point><coordinates>-3.19289,55.93221</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205749,before,Kilgraston Road,,2010-07-27T00:00:00,N0078328,,3,,671468,,,N,Edinburgh,,U,at 6 Monkwood Court,,Grange Loan,The Grange,en,,,2008-01-27T00:00:00,,en,en,en,55.93049,rev,BCT,325601,,36236484,-3.19234,124,0,,"<Point><coordinates>-3.19234,55.93049</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205750,opp,Morningside Road,,2010-07-27T00:00:00,ES002681,,3,,670956,,,N,Edinburgh,,U,at 400,,Cluny Avenue,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.92573,rev,BCT,324520,,36237242,-3.20949,124,0,,"<Point><coordinates>-3.20949,55.92573</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205760,opp,Morningside Road,,2010-06-30T00:00:00,ES002681,,1,,671220,,,N,Edinburgh,,U,opp 215,,Steel's Place,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.9281,rev,BCT,324524,,36237243,-3.2095,124,0,,"<Point><coordinates>-3.2095,55.9281</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205770,before,Morningside Road,,2010-06-22T00:00:00,ES002681,,3,,671458,,,N,Edinburgh,,U,Opp 93 At Health Centre,,Morningside Place,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.93023,rev,BCT,324509,,36237246,-3.20981,124,0,,"<Point><coordinates>-3.20981,55.93023</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205780,after,Morningside Road,,2010-09-08T00:00:00,ES002681,,6,,671714,,,N,Edinburgh,,U,opp Church Hill Theatre,,Church Hill Place,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.93253,rev,BCT,324492,,36237247,-3.21015,124,0,,"<Point><coordinates>-3.21015,55.93253</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205783,before,Grange Loan,,2010-02-02T00:00:00,ES002568,,5,,671513,,,E,Edinburgh,,U,at 192 Grange Loan,,Grage Loan Gardens,Mayfield,en,,,2008-01-27T00:00:00,,en,en,en,55.93092,rev,BCT,325721,,36238453,-3.19043,124,0,,"<Point><coordinates>-3.19043,55.93092</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205790,E-bound,Church Hill,,2010-06-29T00:00:00,ES002681,,4,,671678,,,E,Edinburgh,,U,at 17,,Church Hill,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.93222,rev,BCT,324548,,36236384,-3.20925,124,1,,"<Point><coordinates>-3.20925,55.93222</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205800,after,Strathearn Place,,2010-06-29T00:00:00,N0078328,,2,,671796,,,E,Edinburgh,,U,opp 38,,Greenhill Gardens,The Grange,en,,,2008-01-27T00:00:00,,en,en,en,55.93332,rev,BCT,324847,,36236382,-3.20449,124,0,,"<Point><coordinates>-3.20449,55.93332</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205810,near,Strathearn Road,,2010-07-27T00:00:00,N0078328,,3,,671843,,,E,Edinburgh,,U,opp 2,,Whitehouse Loan,The Grange,en,,,2008-01-27T00:00:00,,en,en,en,55.93379,rev,BCT,325117,,36236379,-3.20019,124,0,,"<Point><coordinates>-3.20019,55.93379</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205820,after,Strathearn Road,,2010-07-27T00:00:00,N0078328,,3,,671886,,,E,Edinburgh,,U,at 78 Mount Grange,,Strathfillan Road,The Grange,en,,,2008-01-27T00:00:00,,en,en,en,55.9342,rev,BCT,325275,,36236376,-3.19767,124,0,,"<Point><coordinates>-3.19767,55.9342</coordinates></Point>"
,atcoco:,del,OTH,MKD,,,6200205822,before,Newbattle Terrace,,2004-08-10T00:00:00,ES002681,,,en,671545,,,E,Edinburgh,-,U,at 5,,Falcon Gardens,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.93103,new,BCT,324628,,36236386,-3.20793,124,0,,"<Point><coordinates>-3.20793,55.93103</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205823,after,Newbattle Terrace,,2003-12-03T00:00:00,ES002681,,,en,671530,,,,Edinburgh,-,U,at 17,,Eden Lane,Morningside,en,,,2008-01-27T00:00:00,,en,en,en,55.93095,new,BCS,324962,,36238632,-3.20258,124,0,,"<Point><coordinates>-3.20258,55.93095</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205850,opp,Warrender Park Road,,2004-08-10T00:00:00,ES002541,,,en,672355,,,E,Edinburgh,-,U,at 71,,Spottiswoode Street,Marchmont,en,,,2008-01-27T00:00:00,,en,en,en,55.93842,new,BCT,325306,,36238794,-3.1973,124,0,,"<Point><coordinates>-3.1973,55.93842</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205860,before,Marchmont Road,,2009-09-29T00:00:00,ES002541,,2,,672008,,,N,Edinburgh,,U,Thirlstane Road,,Thirlestane Road,Marchmont,en,,,2008-01-27T00:00:00,,en,en,en,55.93533,rev,BCT,325488,,36236479,-3.1943,124,0,,"<Point><coordinates>-3.1943,55.93533</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205870,before,Marchmont Road,,2010-05-31T00:00:00,ES002541,,3,,672088,,,N,Edinburgh,,U,at 110,,Spottiswoode Road,Marchmont,en,,,2008-01-27T00:00:00,,en,en,en,55.93604,rev,BCT,325479,,36236476,-3.19446,124,0,,"<Point><coordinates>-3.19446,55.93604</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205880,near,Marchmont Road,,2010-09-08T00:00:00,ES002541,,3,,672371,,,N,Edinburgh,,U,at 24-26,,Warrender Park Road,Marchmont,en,,,2008-01-27T00:00:00,,en,en,en,55.93858,rev,BCT,325447,,36236473,-3.19505,124,0,,"<Point><coordinates>-3.19505,55.93858</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205890,after,Marchmont Road,,2010-09-08T00:00:00,ES002541,,1,,672512,,,N,Edinburgh,,U,opp 12,,Warrender Park Terrace,Marchmont,en,,,2008-01-27T00:00:00,,en,en,en,55.93985,rev,BCT,325430,,36236469,-3.19536,124,0,,"<Point><coordinates>-3.19536,55.93985</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205900,after,Marchmont Crescent,,2010-09-08T00:00:00,ES002541,,5,,672160,,,N,Edinburgh,,U,opp 84-86,,Marchmont Road,Marchmont,en,,,2008-01-27T00:00:00,,en,en,en,55.9367,rev,BCT,325520,,36238585,-3.19383,124,0,,"<Point><coordinates>-3.19383,55.9367</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205920,after,Warrender Park Road,,2010-07-05T00:00:00,ES003266,,6,,672325,,,E,Edinburgh,,U,at 7-8,,Marchmont Crescent,Sciennes,en,,,2008-01-27T00:00:00,,en,en,en,55.9382,rev,BCT,325619,,36238793,-3.19229,124,0,,"<Point><coordinates>-3.19229,55.9382</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205923,near,Melville Drive,,2010-05-27T00:00:00,ES003266,,4,,672484,,,W,Edinburgh,,U,At 23-24 Melville Terrace,,Gladstone Terrace,Sciennes,en,,,2008-01-27T00:00:00,,en,en,en,55.93968,rev,BCT,325995,,36242795,-3.18631,124,0,,"<Point><coordinates>-3.18631,55.93968</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205924,before,Melville Drive,,2010-05-28T00:00:00,ES003266,,3,,672486,,,W,Edinburgh,,U,Argyle Place,,Argyle Place,Sciennes,en,,,2008-01-27T00:00:00,,en,en,en,55.93966,rev,BCT,325751,,36242862,-3.19022,124,0,,"<Point><coordinates>-3.19022,55.93966</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200205925,opp,Melville Drive,,2010-06-14T00:00:00,ES003266,,5,,672491,,,E,Edinburgh,,U,Bruntsfield Links,,Bowling Green,Sciennes,en,,,2008-01-27T00:00:00,,en,en,en,55.93975,rev,BCT,326052,,36243898,-3.1854,124,0,,"<Point><coordinates>-3.1854,55.93975</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205930,before,Melvilie Drive,,2010-02-01T00:00:00,ES002541,,3,,672713,,,NW,Edinburgh,,U,Meadow Park,,Leven Terrace,Marchmont,en,,,2008-01-27T00:00:00,,en,en,en,55.94161,rev,BCT,325138,,36236468,-3.20009,124,0,,"<Point><coordinates>-3.20009,55.94161</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205940,after,Brougham Street,,2010-02-04T00:00:00,ES003665,,4,,672902,,,NW,Edinburgh,,U,at 15 Brougham Street,,Drumdryan Street,Tollcross,en,,,2008-01-27T00:00:00,,en,en,en,55.94328,rev,BCT,324992,,36236457,-3.20248,124,0,,"<Point><coordinates>-3.20248,55.94328</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205950,opp,Bruntsfield Place,,2010-03-11T00:00:00,N0078286,,5,,671960,,,N,Edinburgh,,U,at 4 Holy Corner,,Chamberlain Road,Bruntsfield,en,,,2008-01-27T00:00:00,,en,en,en,55.93474,rev,BCT,324491,,36237248,-3.21024,124,0,,"<Point><coordinates>-3.21024,55.93474</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205960,after,Bruntsfield Place,,2010-02-01T00:00:00,N0078286,,7,,672099,,,NE,Edinburgh,,U,at 190/192 Bruntfield Place,,Montpelier Park,Bruntsfield,en,,,2008-01-27T00:00:00,,en,en,en,55.936,rev,BCT,324532,,36237249,-3.20962,124,0,,"<Point><coordinates>-3.20962,55.936</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205970,opp,Bruntsfield Place,,2010-03-11T00:00:00,N0078286,,3,,672210,,,N,Edinburgh,,U,at 108,,Bruntfield Terrace,Bruntsfield,en,,,2008-01-27T00:00:00,,en,en,en,55.93702,rev,BCT,324675,,36237253,-3.20736,124,0,,"<Point><coordinates>-3.20736,55.93702</coordinates></Point>"
,atcoco:,del,PPT,MKD,,,6200205980,At Bruntsfield Hotel,Bruntsfield Place,,2007-11-30T00:00:00,N0078286,,2,,672332,,,N,Edinburgh,,U,Whitehouse Loan,,Whitehouse Loan,Bruntsfield,en,,,2008-01-27T00:00:00,,en,en,en,55.93813,rev,BCT,324788,,36247258,-3.20559,124,0,,"<Point><coordinates>-3.20559,55.93813</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200205990,before,Bruntsfield Place,,2010-03-11T00:00:00,N0078286,,3,,672543,,,N,Edinburgh,,U,at 17,,Gillespie Crescent,Bruntsfield,en,,,2008-01-27T00:00:00,,en,en,en,55.94004,rev,BCT,324867,,36236387,-3.20438,124,0,,"<Point><coordinates>-3.20438,55.94004</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200206000,opp,Leven Street,,2010-07-27T00:00:00,ES003665,,2,,672689,,,N,Edinburgh,,U,at 25a,,Kings Theatre,Tollcross,en,,,2008-01-27T00:00:00,,en,en,en,55.94136,rev,BCT,324917,,36236389,-3.20362,124,0,,"<Point><coordinates>-3.20362,55.94136</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200206005,at,Home Street,,2010-07-27T00:00:00,ES003665,,1,,672861,,,N,Edinburgh,,U,at 38,,Cameo Cinema,Tollcross,en,,,2008-01-27T00:00:00,,en,en,en,55.9429,rev,BCT,324911,,36245269,-3.20377,124,0,,"<Point><coordinates>-3.20377,55.9429</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200206010,near,Polwarth Terrace,,2010-05-28T00:00:00,ES002590,,5,,671594,,,N,Edinburgh,,U,at 76,,Gray's Loan,Merchiston,en,,,2008-01-27T00:00:00,,en,en,en,55.9313,rev,BCT,323518,,36238679,-3.2257,124,0,,"<Point><coordinates>-3.2257,55.9313</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200206020,near,Polwarth Terrace,,2010-06-01T00:00:00,ES002590,,3,,671934,,,N,Edinburgh,,U,opp 27A,,Polwarth Parish Church,Merchiston,en,,,2008-01-27T00:00:00,,en,en,en,55.93438,rev,BCT,323693,,36238684,-3.223,124,0,,"<Point><coordinates>-3.223,55.93438</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200206030,after,Polwarth Gardens,,2010-06-25T00:00:00,ES002590,,5,,672149,,,NE,Edinburgh,,U,at 57-59,,Polwarth Park,Merchiston,en,,,2008-01-27T00:00:00,,en,en,en,55.93634,rev,BCT,323876,,36238676,-3.22013,124,0,,"<Point><coordinates>-3.22013,55.93634</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200206040,before,Polwarth Gardens,,2010-06-25T00:00:00,ES002590,,3,,672244,,,NE,Edinburgh,,U,at 11 Polwarth Post Office,,Polwarth Crescent,Merchiston,en,,,2008-01-27T00:00:00,,en,en,en,55.93722,rev,BCT,324044,,36238674,-3.21747,124,0,,"<Point><coordinates>-3.21747,55.93722</coordinates></Point>"
,atcoco:,act,PPT,MKD,,,6200206045,opp,Granville Terrace,,2010-05-27T00:00:00,N0078280,,3,,672390,,,NE,Edinburgh,,U,at 4 near Dental Surgery,,Merchiston Park,Viewforth,en,,,2008-01-27T00:00:00,,en,en,en,55.93856,rev,BCT,324220,,36242435,-3.2147,124,0,,"<Point><coordinates>-3.2147,55.93856</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200206050,after,Gilmore Place,,2010-06-01T00:00:00,N0078280,,3,,672536,,,E,Edinburgh,,U,at St Peters Building,,Viewforth Church,Viewforth,en,,,2008-01-27T00:00:00,,en,en,en,55.9399,rev,BCT,324403,,36236548,-3.21181,124,0,,"<Point><coordinates>-3.21181,55.9399</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200206060,after,Gilmore Place,,2010-07-08T00:00:00,N0078280,,3,,672645,,,E,Edinburgh,,U,at 60,,Gilmore Park,Viewforth,en,,,2008-01-27T00:00:00,,en,en,en,55.9409,rev,BCT,324542,,36236546,-3.20961,124,0,,"<Point><coordinates>-3.20961,55.9409</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200206070,opp,Gilmore Place,,2010-07-27T00:00:00,ES003665,,5,,672735,,,E,Edinburgh,,U,at 24 opp Lochrin Buildings,,Hailes Street,Tollcross,en,,,2008-01-27T00:00:00,,en,en,en,55.94175,rev,BCT,324803,,36236545,-3.20546,124,0,,"<Point><coordinates>-3.20546,55.94175</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200206080,after,Lothian Road,,2010-05-10T00:00:00,ES003665,,6,,673108,,,N,Edinburgh,,U,at 136-138,,Fountainbridge,Tollcross,en,,,2008-01-27T00:00:00,,en,en,en,55.9451,rev,BCT,324812,,36236435,-3.20542,124,0,,"<Point><coordinates>-3.20542,55.9451</coordinates></Point>"
,atcoco:,act,OTH,MKD,,,6200206090,before,Lothian Road,,2010-05-28T00:00:00,N0078273,,3,,673262,,,N,Edinburgh,,U,At 88 Filmhouse,,Usher Hall,West End,en,,,2008-01-27T00:00:00,,en,en,en,55.94648,rev,BCT,324782,,36235967,-3.20594,124,0,,"<Point><coordinates>-3.20594,55.94648</coordinates></Point>"
,atcoco:,act,OTH,CUS,,,6200206093,at,Canning Street,,2010-06-23T00:00:00,N0078273,,2,,673420,,,S,Edinburgh,,U,Rutland Square,,Standard Life Shuttle Stop,West End,en,,,2008-01-27T00:00:00,,en,en,en,55.94787,rev,BCT,324570,,36245872,-3.20938,124,0,,"<Point><coordinates>-3.20938,55.94787</coordinates></Point>"
